8.000e+00	7.450e+00	5.677e+00	4.026e+00	3.866e+00	3.639e+00	3.028e+00	2.847e+00	2.753e+00	1.482e+00
8.000e+00	7.423e+00	6.910e+00	5.376e+00	4.681e+00	4.670e+00	4.661e+00	3.411e+00	8.258e-01	7.773e-01
8.000e+00	7.748e+00	6.115e+00	3.888e+00	3.001e+00	1.563e+00	8.396e-01	7.859e-01	1.967e-01	9.264e-02
8.000e+00	6.735e+00	5.952e+00	5.857e+00	5.197e+00	2.175e+00	1.805e+00	1.349e+00	7.352e-01	6.357e-01
8.000e+00	6.915e+00	4.923e+00	4.527e+00	4.322e+00	3.756e+00	3.431e+00	1.262e+00	1.098e+00	2.189e-02
8.000e+00	7.795e+00	6.986e+00	6.125e+00	5.370e+00	5.195e+00	4.300e+00	2.445e+00	1.086e+00	6.743e-01
8.000e+00	7.670e+00	6.491e+00	5.270e+00	5.106e+00	4.366e+00	2.404e+00	2.117e+00	6.316e-01	5.299e-01
8.000e+00	6.899e+00	6.284e+00	4.695e+00	3.918e+00	2.868e+00	2.719e+00	1.052e+00	5.818e-01	3.013e-01
8.000e+00	5.644e+00	5.361e+00	3.977e+00	3.632e+00	2.586e+00	2.155e+00	1.809e+00	7.095e-01	1.237e-01
8.000e+00	7.190e+00	6.602e+00	5.298e+00	5.034e+00	4.444e+00	4.306e+00	1.941e+00	5.446e-01	2.158e-01
8.000e+00	6.843e+00	6.191e+00	5.707e+00	5.479e+00	5.118e+00	3.896e+00	3.673e+00	3.364e+00	4.634e-01
8.000e+00	6.527e+00	4.890e+00	4.197e+00	4.140e+00	2.974e+00	2.395e+00	1.884e+00	1.582e+00	1.130e+00
8.000e+00	7.383e+00	6.595e+00	6.299e+00	5.799e+00	5.130e+00	4.578e+00	2.303e+00	9.887e-01	1.041e-01
8.000e+00	6.338e+00	5.684e+00	5.222e+00	5.066e+00	4.014e+00	3.461e+00	2.346e+00	1.849e+00	2.229e-01
8.000e+00	7.289e+00	5.759e+00	4.638e+00	3.582e+00	3.131e+00	2.384e+00	1.704e+00	1.320e+00	6.342e-01
8.000e+00	7.605e+00	5.751e+00	5.626e+00	5.397e+00	5.029e+00	4.743e+00	1.156e+00	4.701e-01	3.377e-01
8.000e+00	4.651e+00	3.342e+00	3.335e+00	2.747e+00	1.959e+00	1.874e+00	8.610e-01	8.594e-01	1.090e-02
8.000e+00	6.161e+00	5.455e+00	5.362e+00	4.463e+00	4.026e+00	3.376e+00	2.978e+00	7.595e-01	1.036e-01
8.000e+00	7.509e+00	7.410e+00	6.673e+00	6.100e+00	4.063e+00	3.784e+00	3.702e+00	3.132e+00	2.806e+00
8.000e+00	7.135e+00	6.841e+00	4.965e+00	4.955e+00	4.048e+00	2.942e+00	2.849e+00	1.675e+00	7.631e-01
8.000e+00	7.287e+00	5.580e+00	5.049e+00	3.876e+00	2.484e+00	2.460e+00	9.679e-01	6.615e-01	6.571e-01
8.000e+00	6.647e+00	6.611e+00	5.476e+00	5.267e+00	4.624e+00	3.210e+00	2.897e+00	1.853e+00	2.155e-01
8.000e+00	7.606e+00	7.420e+00	6.092e+00	6.092e+00	5.456e+00	2.461e+00	1.415e+00	8.050e-01	7.374e-02
8.000e+00	6.795e+00	5.820e+00	5.394e+00	5.296e+00	3.318e+00	1.451e+00	1.278e+00	4.109e-01	2.002e-01
8.000e+00	7.567e+00	6.902e+00	6.787e+00	6.627e+00	6.475e+00	5.242e+00	4.822e+00	4.562e+00	4.255e+00
8.000e+00	6.596e+00	5.678e+00	5.591e+00	4.739e+00	3.066e+00	2.457e+00	2.396e+00	9.124e-01	4.107e-01
8.000e+00	7.064e+00	5.968e+00	5.183e+00	4.153e+00	3.372e+00	3.158e+00	1.902e+00	7.736e-01	7.130e-02
8.000e+00	7.577e+00	6.727e+00	6.688e+00	6.178e+00	5.278e+00	4.298e+00	2.949e+00	1.845e+00	1.285e+00
8.000e+00	5.244e+00	3.918e+00	3.344e+00	3.272e+00	1.556e+00	1.276e+00	8.778e-01	8.399e-01	2.899e-01
8.000e+00	7.044e+00	6.982e+00	6.909e+00	4.535e+00	3.895e+00	3.883e+00	2.632e+00	2.100e+00	1.093e+00
8.000e+00	6.734e+00	6.495e+00	6.439e+00	6.287e+00	3.883e+00	3.493e+00	2.032e+00	1.007e+00	6.380e-01
8.000e+00	6.704e+00	6.231e+00	5.709e+00	5.498e+00	4.701e+00	4.671e+00	3.966e+00	2.596e+00	2.147e+00
8.000e+00	7.186e+00	6.334e+00	6.310e+00	5.738e+00	3.836e+00	3.707e+00	2.881e+00	2.334e+00	1.194e-01
8.000e+00	7.783e+00	6.956e+00	6.412e+00	5.417e+00	4.532e+00	3.820e+00	2.237e+00	1.542e+00	9.225e-01
8.000e+00	7.682e+00	7.569e+00	7.439e+00	6.184e+00	5.231e+00	3.384e+00	3.211e+00	2.610e+00	2.205e+00
8.000e+00	6.427e+00	5.102e+00	4.527e+00	4.176e+00	3.665e+00	3.293e+00	2.584e+00	2.454e+00	1.403e+00
8.000e+00	7.069e+00	4.119e+00	4.101e+00	3.366e+00	2.467e+00	1.478e+00	1.059e+00	5.299e-01	4.537e-01
8.000e+00	7.721e+00	7.172e+00	5.826e+00	2.967e+00	2.528e+00	7.417e-01	4.651e-01	4.132e-01	1.099e-02
8.000e+00	6.738e+00	6.605e+00	5.688e+00	4.685e+00	3.729e+00	3.448e+00	1.491e+00	1.401e+00	8.651e-01
8.000e+00	7.498e+00	4.576e+00	4.144e+00	3.597e+00	2.917e+00	2.518e+00	2.084e+00	1.817e+00	1.742e+00
8.000e+00	7.745e+00	5.518e+00	5.373e+00	3.675e+00	1.569e+00	1.313e+00	9.526e-01	6.038e-01	5.348e-02
8.000e+00	7.796e+00	7.320e+00	6.109e+00	5.397e+00	4.800e+00	3.989e+00	1.908e+00	1.300e+00	9.735e-01
8.000e+00	7.624e+00	7.040e+00	6.250e+00	5.127e+00	5.067e+00	3.280e+00	2.892e+00	1.630e+00	4.218e-01
8.000e+00	7.774e+00	4.744e+00	4.535e+00	3.951e+00	3.942e+00	2.323e+00	1.967e+00	1.613e+00	4.451e-01
8.000e+00	7.799e+00	6.568e+00	6.389e+00	6.013e+00	4.700e+00	4.593e+00	3.510e+00	3.408e+00	2.414e+00
8.000e+00	6.584e+00	5.511e+00	4.423e+00	4.042e+00	3.803e+00	2.160e+00	2.156e+00	2.105e+00	1.209e+00
8.000e+00	6.766e+00	5.721e+00	4.991e+00	4.294e+00	4.282e+00	3.980e+00	3.724e+00	3.276e+00	2.737e+00
8.000e+00	5.422e+00	5.065e+00	3.509e+00	3.250e+00	2.467e+00	1.992e+00	1.564e+00	1.046e+00	1.957e-01
8.000e+00	6.970e+00	5.549e+00	5.381e+00	5.089e+00	4.464e+00	3.714e+00	2.263e+00	1.064e+00	1.225e-01
8.000e+00	6.213e+00	6.017e+00	5.691e+00	4.044e+00	3.525e+00	3.236e+00	1.733e+00	1.598e+00	8.752e-01
8.000e+00	6.920e+00	6.454e+00	6.145e+00	6.008e+00	4.094e+00	2.733e+00	2.009e+00	1.256e+00	3.065e-01
8.000e+00	6.975e+00	4.597e+00	3.186e+00	2.992e+00	2.381e+00	2.222e+00	9.219e-01	8.121e-01	7.983e-01
8.000e+00	7.434e+00	6.410e+00	6.056e+00	5.838e+00	5.261e+00	3.461e+00	2.598e+00	5.837e-01	1.786e-03
8.000e+00	7.749e+00	7.467e+00	7.417e+00	4.648e+00	3.948e+00	3.250e+00	2.844e+00	2.140e+00	2.015e+00
8.000e+00	6.664e+00	6.013e+00	5.998e+00	5.193e+00	4.422e+00	3.652e+00	3.461e+00	2.081e+00	1.186e+00
8.000e+00	7.738e+00	6.997e+00	4.661e+00	4.582e+00	3.828e+00	3.649e+00	3.592e+00	1.847e+00	3.624e-01
8.000e+00	7.112e+00	5.888e+00	4.908e+00	4.414e+00	2.707e+00	1.819e+00	1.412e+00	9.881e-01	6.567e-01
8.000e+00	4.238e+00	4.206e+00	2.584e+00	2.339e+00	2.295e+00	1.823e+00	1.338e+00	8.838e-01	2.776e-01
8.000e+00	7.374e+00	7.156e+00	6.352e+00	6.062e+00	5.072e+00	4.130e+00	1.434e+00	1.246e+00	1.177e+00
8.000e+00	7.283e+00	6.618e+00	6.018e+00	5.867e+00	5.390e+00	3.500e+00	2.735e+00	1.789e+00	1.223e+00
8.000e+00	7.014e+00	6.294e+00	6.080e+00	5.033e+00	4.220e+00	3.912e+00	2.457e+00	2.444e+00	1.775e+00
8.000e+00	7.735e+00	7.503e+00	5.571e+00	5.218e+00	5.133e+00	4.871e+00	4.155e+00	1.870e+00	1.617e+00
8.000e+00	7.001e+00	6.630e+00	6.430e+00	5.930e+00	4.353e+00	3.265e+00	2.142e+00	2.052e+00	2.011e+00
8.000e+00	6.246e+00	5.705e+00	5.285e+00	4.337e+00	2.494e+00	2.010e+00	1.192e+00	1.121e+00	1.267e-01
8.000e+00	6.132e+00	5.588e+00	5.093e+00	4.855e+00	4.375e+00	4.314e+00	3.395e+00	2.487e+00	8.428e-01
8.000e+00	6.097e+00	5.793e+00	4.633e+00	2.938e+00	2.723e+00	2.467e+00	1.286e+00	9.112e-01	6.544e-01
8.000e+00	5.955e+00	5.723e+00	5.570e+00	5.475e+00	4.833e+00	3.361e+00	3.325e+00	2.299e+00	7.732e-01
8.000e+00	7.642e+00	6.086e+00	4.418e+00	4.084e+00	3.969e+00	3.928e+00	3.759e+00	3.722e+00	2.787e+00
8.000e+00	7.555e+00	6.674e+00	6.558e+00	5.457e+00	4.928e+00	2.846e+00	2.367e+00	6.533e-01	6.115e-01
8.000e+00	7.504e+00	7.323e+00	6.214e+00	5.851e+00	5.043e+00	4.588e+00	3.821e+00	2.875e+00	2.560e+00
8.000e+00	7.424e+00	6.849e+00	6.312e+00	3.752e+00	2.724e+00	2.697e+00	1.626e+00	1.591e+00	8.992e-02
8.000e+00	6.813e+00	5.222e+00	4.973e+00	4.414e+00	3.120e+00	2.484e+00	1.838e+00	9.780e-01	5.185e-02
8.000e+00	7.766e+00	7.593e+00	6.851e+00	6.529e+00	6.393e+00	5.981e+00	5.009e+00	4.648e+00	3.070e+00
8.000e+00	7.722e+00	7.346e+00	6.698e+00	4.999e+00	3.618e+00	3.326e+00	2.258e+00	1.867e+00	1.564e+00
8.000e+00	7.474e+00	7.300e+00	6.520e+00	4.631e+00	4.197e+00	2.652e+00	2.585e+00	1.148e+00	1.018e+00
8.000e+00	7.406e+00	7.245e+00	6.183e+00	4.506e+00	4.278e+00	2.559e+00	1.534e+00	1.453e+00	1.128e-01
8.000e+00	6.747e+00	6.413e+00	6.208e+00	5.891e+00	5.828e+00	4.893e+00	4.569e+00	4.425e+00	3.057e+00
8.000e+00	7.236e+00	7.129e+00	6.962e+00	2.859e+00	2.696e+00	2.558e+00	2.228e+00	2.213e+00	1.337e+00
8.000e+00	7.033e+00	6.799e+00	5.434e+00	4.271e+00	2.224e+00	1.979e+00	1.363e+00	1.283e+00	7.164e-01
8.000e+00	6.122e+00	5.638e+00	5.475e+00	5.169e+00	5.079e+00	4.641e+00	2.975e+00	1.076e+00	5.777e-02
8.000e+00	7.722e+00	7.518e+00	6.557e+00	6.187e+00	5.305e+00	4.818e+00	4.156e+00	3.276e+00	1.399e+00
8.000e+00	6.942e+00	6.457e+00	6.345e+00	5.038e+00	4.351e+00	4.094e+00	1.405e+00	1.007e+00	8.434e-01
8.000e+00	7.734e+00	6.331e+00	6.155e+00	6.039e+00	4.358e+00	2.764e+00	2.648e+00	2.525e+00	6.716e-01
8.000e+00	6.209e+00	6.063e+00	5.999e+00	5.373e+00	2.780e+00	2.060e+00	4.878e-01	3.565e-01	1.473e-02
8.000e+00	7.546e+00	7.401e+00	6.926e+00	5.355e+00	5.312e+00	4.331e+00	3.758e+00	1.754e+00	5.636e-01
8.000e+00	6.326e+00	5.606e+00	4.700e+00	2.928e+00	2.786e+00	2.664e+00	1.660e+00	1.342e+00	9.511e-01
8.000e+00	6.858e+00	5.392e+00	5.288e+00	4.821e+00	4.809e+00	3.572e+00	3.067e+00	2.063e+00	7.371e-01
8.000e+00	7.489e+00	7.310e+00	5.825e+00	5.363e+00	4.547e+00	4.513e+00	2.881e+00	3.544e-01	1.626e-01
8.000e+00	7.723e+00	7.147e+00	6.944e+00	6.931e+00	4.550e+00	2.924e+00	2.919e+00	2.331e+00	1.527e+00
8.000e+00	5.442e+00	4.981e+00	3.921e+00	3.026e+00	2.881e+00	2.706e+00	2.639e+00	1.657e+00	3.232e-01
8.000e+00	7.080e+00	4.670e+00	3.887e+00	2.597e+00	2.064e+00	1.053e+00	8.787e-01	8.297e-01	5.801e-02
8.000e+00	7.103e+00	5.755e+00	5.226e+00	2.948e+00	2.660e+00	1.431e+00	8.917e-01	4.336e-01	1.622e-01
8.000e+00	7.709e+00	6.364e+00	5.590e+00	5.391e+00	3.751e+00	9.460e-01	5.983e-01	4.787e-01	1.057e-01
8.000e+00	7.577e+00	6.921e+00	6.217e+00	5.853e+00	5.060e+00	4.703e+00	4.531e+00	5.218e-01	3.889e-01
8.000e+00	7.636e+00	6.873e+00	4.121e+00	4.119e+00	3.584e+00	3.055e+00	2.832e+00	9.693e-01	9.608e-01
8.000e+00	6.410e+00	6.399e+00	6.008e+00	3.439e+00	3.399e+00	2.859e+00	1.186e+00	9.237e-01	3.386e-01
8.000e+00	7.177e+00	6.908e+00	5.285e+00	5.148e+00	5.104e+00	3.419e+00	2.601e+00	2.237e+00	1.659e+00
8.000e+00	7.336e+00	6.833e+00	6.471e+00	5.587e+00	5.467e+00	3.953e+00	1.752e+00	1.657e+00	1.466e+00
8.000e+00	7.710e+00	7.409e+00	4.519e+00	3.673e+00	3.045e+00	2.923e+00	2.456e+00	2.232e+00	4.174e-01
8.000e+00	5.728e+00	4.973e+00	3.810e+00	3.672e+00	2.759e+00	2.549e+00	2.386e+00	1.351e+00	1.286e+00
8.000e+00	7.682e+00	6.852e+00	6.182e+00	5.312e+00	5.034e+00	3.793e+00	2.850e+00	1.785e+00	9.736e-01
8.000e+00	6.356e+00	6.319e+00	5.787e+00	4.688e+00	3.900e+00	3.594e+00	3.189e+00	2.188e+00	2.528e-02
8.000e+00	6.447e+00	5.492e+00	4.933e+00	3.363e+00	3.284e+00	2.278e+00	1.790e+00	1.775e+00	1.151e+00
8.000e+00	7.659e+00	7.153e+00	6.621e+00	6.406e+00	4.863e+00	4.151e+00	3.416e+00	1.674e+00	1.479e+00
8.000e+00	6.458e+00	6.395e+00	6.329e+00	4.806e+00	4.467e+00	4.334e+00	3.924e+00	2.962e+00	4.822e-01
8.000e+00	7.019e+00	6.404e+00	6.369e+00	5.775e+00	4.972e+00	3.727e+00	2.361e+00	1.923e+00	2.271e-01
8.000e+00	7.729e+00	6.574e+00	3.665e+00	2.741e+00	1.584e+00	1.269e+00	1.115e+00	3.248e-01	5.796e-02
8.000e+00	7.362e+00	6.794e+00	6.247e+00	5.714e+00	4.695e+00	2.386e+00	1.678e+00	1.497e+00	7.125e-01
8.000e+00	7.224e+00	6.919e+00	5.330e+00	4.179e+00	2.856e+00	2.591e+00	2.296e+00	4.442e-01	4.259e-01
8.000e+00	6.546e+00	5.844e+00	5.091e+00	4.560e+00	3.311e+00	2.564e+00	2.307e+00	2.124e+00	2.052e+00
8.000e+00	7.377e+00	7.368e+00	7.154e+00	6.637e+00	4.999e+00	4.871e+00	4.681e+00	2.932e+00	9.316e-01
8.000e+00	6.889e+00	6.290e+00	5.519e+00	4.012e+00	3.312e+00	2.310e+00	2.171e+00	1.729e+00	8.634e-01
8.000e+00	6.685e+00	6.582e+00	6.492e+00	5.821e+00	5.025e+00	4.714e+00	4.212e+00	3.405e+00	2.609e+00
8.000e+00	7.676e+00	6.907e+00	6.443e+00	4.569e+00	3.774e+00	3.657e+00	3.134e+00	1.726e+00	1.718e+00
8.000e+00	6.725e+00	6.288e+00	5.854e+00	4.113e+00	2.645e+00	1.858e+00	1.649e+00	1.199e+00	3.211e-01
8.000e+00	6.965e+00	6.376e+00	5.937e+00	5.794e+00	4.775e+00	4.413e+00	2.861e+00	2.670e-01	2.402e-01
8.000e+00	7.286e+00	6.683e+00	6.427e+00	5.038e+00	4.985e+00	2.721e+00	2.650e+00	2.609e+00	1.075e+00
8.000e+00	6.786e+00	6.580e+00	6.521e+00	5.984e+00	5.811e+00	3.434e+00	3.296e+00	2.470e+00	7.085e-02
8.000e+00	6.895e+00	6.727e+00	5.585e+00	4.641e+00	3.500e+00	2.557e+00	2.348e+00	1.666e+00	3.334e-01
8.000e+00	7.617e+00	7.142e+00	5.896e+00	5.859e+00	5.605e+00	4.524e+00	3.018e+00	1.717e+00	4.012e-01
8.000e+00	7.754e+00	7.617e+00	7.078e+00	6.811e+00	5.285e+00	5.205e+00	3.798e+00	2.832e+00	2.141e+00
8.000e+00	6.851e+00	6.411e+00	6.339e+00	5.723e+00	5.389e+00	4.676e+00	3.900e+00	2.401e+00	2.052e+00
8.000e+00	7.208e+00	6.002e+00	5.617e+00	4.595e+00	3.795e+00	3.430e+00	2.182e+00	1.798e+00	8.808e-01
8.000e+00	7.616e+00	5.341e+00	4.999e+00	4.475e+00	4.366e+00	3.960e+00	2.493e+00	8.793e-01	7.881e-01
8.000e+00	5.382e+00	5.318e+00	4.689e+00	3.397e+00	3.179e+00	2.564e+00	1.912e+00	1.256e+00	8.637e-01
8.000e+00	6.011e+00	4.903e+00	4.850e+00	4.401e+00	4.062e+00	3.081e+00	1.407e+00	1.079e+00	9.084e-03
8.000e+00	6.111e+00	4.897e+00	4.497e+00	4.006e+00	3.769e+00	2.924e+00	2.873e+00	2.349e+00	3.098e-01
8.000e+00	6.837e+00	5.965e+00	4.786e+00	4.164e+00	4.099e+00	2.000e+00	1.781e+00	1.533e+00	6.241e-01
8.000e+00	7.296e+00	7.208e+00	6.305e+00	5.776e+00	4.673e+00	4.398e+00	4.085e+00	1.389e+00	1.338e+00
8.000e+00	7.554e+00	5.761e+00	4.700e+00	4.211e+00	2.284e+00	1.843e+00	1.130e+00	9.253e-01	8.314e-01
8.000e+00	6.314e+00	5.372e+00	5.022e+00	2.535e+00	2.492e+00	2.419e+00	1.388e+00	6.848e-01	7.528e-02
8.000e+00	7.454e+00	6.918e+00	6.765e+00	6.579e+00	5.026e+00	4.507e+00	3.043e+00	1.708e+00	9.211e-01
8.000e+00	7.584e+00	7.549e+00	7.169e+00	5.091e+00	4.206e+00	4.136e+00	2.686e+00	2.663e+00	1.477e+00
8.000e+00	7.134e+00	6.415e+00	6.054e+00	5.904e+00	4.205e+00	3.954e+00	2.220e+00	5.263e-01	1.412e-01
8.000e+00	7.371e+00	6.382e+00	5.868e+00	5.700e+00	4.143e+00	3.672e+00	2.374e+00	2.335e+00	1.427e+00
8.000e+00	7.661e+00	7.246e+00	7.201e+00	3.804e+00	3.240e+00	3.132e+00	1.370e+00	1.012e+00	6.955e-01
8.000e+00	7.786e+00	7.782e+00	7.708e+00	6.233e+00	3.263e+00	3.030e+00	2.694e+00	2.370e+00	1.382e+00
8.000e+00	7.457e+00	7.133e+00	4.198e+00	3.516e+00	2.988e+00	2.224e+00	1.235e+00	1.001e+00	4.923e-01
8.000e+00	7.498e+00	6.809e+00	5.156e+00	5.116e+00	4.655e+00	4.136e+00	3.269e+00	2.642e+00	6.091e-01
8.000e+00	7.702e+00	7.418e+00	4.822e+00	4.604e+00	4.417e+00	3.797e+00	3.418e+00	1.799e-01	4.573e-02
8.000e+00	7.137e+00	6.635e+00	5.499e+00	5.374e+00	4.789e+00	3.831e+00	1.252e+00	1.237e+00	9.219e-02
8.000e+00	6.812e+00	6.562e+00	5.267e+00	4.377e+00	3.950e+00	3.415e+00	1.903e+00	1.230e+00	8.977e-01
8.000e+00	7.522e+00	6.455e+00	6.343e+00	5.942e+00	5.921e+00	5.617e+00	2.981e+00	2.049e+00	1.559e+00
8.000e+00	6.249e+00	5.045e+00	4.387e+00	4.292e+00	3.802e+00	3.118e+00	8.016e-01	2.858e-01	5.170e-02
8.000e+00	7.072e+00	5.999e+00	5.149e+00	4.415e+00	4.105e+00	1.594e+00	1.148e+00	3.221e-01	6.048e-02
8.000e+00	7.410e+00	7.246e+00	7.071e+00	5.032e+00	4.466e+00	3.643e+00	3.573e+00	9.185e-01	6.388e-01
8.000e+00	7.735e+00	7.689e+00	6.170e+00	5.809e+00	5.527e+00	3.178e+00	2.767e+00	1.190e+00	5.395e-01
8.000e+00	6.413e+00	5.649e+00	5.523e+00	5.480e+00	5.456e+00	3.769e+00	3.064e+00	1.638e+00	2.659e-01
8.000e+00	7.346e+00	7.299e+00	6.251e+00	5.322e+00	4.702e+00	4.276e+00	4.083e+00	7.124e-01	6.048e-02
8.000e+00	7.221e+00	6.359e+00	3.800e+00	2.135e+00	1.992e+00	1.638e+00	8.806e-01	4.334e-01	4.191e-01
8.000e+00	6.395e+00	4.875e+00	4.767e+00	4.765e+00	3.681e+00	3.103e+00	2.479e+00	2.096e+00	1.467e+00
8.000e+00	7.351e+00	6.852e+00	6.754e+00	6.074e+00	5.820e+00	5.661e+00	5.069e+00	1.201e+00	5.099e-03
8.000e+00	7.620e+00	7.562e+00	5.580e+00	5.482e+00	4.352e+00	3.830e+00	3.784e+00	1.112e+00	1.037e+00
8.000e+00	7.588e+00	6.281e+00	5.883e+00	5.347e+00	3.933e+00	3.279e+00	2.993e+00	2.317e+00	1.455e+00
8.000e+00	7.116e+00	7.086e+00	6.696e+00	6.162e+00	5.510e+00	4.839e+00	3.273e+00	1.443e+00	3.393e-01
8.000e+00	7.625e+00	7.491e+00	3.844e+00	3.374e+00	2.974e+00	1.971e+00	1.781e+00	1.603e+00	1.492e+00
8.000e+00	7.672e+00	7.570e+00	5.255e+00	4.873e+00	2.515e+00	1.987e+00	1.860e+00	1.009e+00	8.888e-01
8.000e+00	7.363e+00	5.768e+00	5.478e+00	5.029e+00	4.325e+00	3.171e+00	2.615e+00	1.993e+00	8.697e-01
8.000e+00	7.445e+00	5.936e+00	4.907e+00	4.870e+00	4.220e+00	1.202e+00	1.147e+00	7.259e-01	1.710e-01
8.000e+00	5.844e+00	5.755e+00	5.131e+00	4.235e+00	3.839e+00	3.766e+00	2.434e+00	1.315e+00	1.075e+00
8.000e+00	7.580e+00	6.683e+00	6.476e+00	6.323e+00	5.499e+00	2.707e+00	2.397e+00	2.260e+00	8.210e-01
8.000e+00	7.650e+00	7.469e+00	6.517e+00	6.325e+00	6.006e+00	5.512e+00	4.573e+00	2.988e+00	1.108e+00
8.000e+00	7.786e+00	7.464e+00	6.720e+00	6.464e+00	6.443e+00	4.340e+00	2.083e+00	1.857e+00	1.420e+00
8.000e+00	7.603e+00	5.673e+00	4.133e+00	3.388e+00	2.978e+00	2.220e+00	4.058e-01	3.963e-01	2.516e-02
8.000e+00	7.348e+00	5.990e+00	5.914e+00	5.421e+00	5.011e+00	4.557e+00	4.424e+00	2.671e+00	2.213e+00
8.000e+00	7.617e+00	7.037e+00	6.952e+00	6.410e+00	5.740e+00	3.745e+00	2.834e+00	1.303e+00	3.928e-01
8.000e+00	7.264e+00	6.618e+00	5.961e+00	5.227e+00	4.357e+00	3.704e+00	2.246e+00	2.202e+00	1.416e+00
8.000e+00	7.084e+00	4.344e+00	3.311e+00	1.532e+00	1.173e+00	5.055e-01	4.252e-01	2.380e-01	1.999e-01
8.000e+00	7.161e+00	6.902e+00	5.524e+00	5.081e+00	3.537e+00	5.315e-01	5.228e-01	3.641e-01	1.552e-01
8.000e+00	7.639e+00	7.456e+00	5.122e+00	4.393e+00	4.274e+00	3.559e+00	2.882e+00	2.614e+00	1.083e+00
8.000e+00	6.886e+00	6.735e+00	5.997e+00	5.583e+00	4.138e+00	2.682e+00	2.535e+00	1.497e+00	1.370e+00
8.000e+00	7.752e+00	7.250e+00	6.749e+00	6.062e+00	3.129e+00	2.859e+00	1.528e+00	1.066e+00	9.745e-01
